ID_ANIMAL;Lot;Lignee;NO_Lact;Infestation;Date;Jour_Prlv;Ht;FEC;PL;TB;TP;CCS;scs;Stade;Pepsino;Date dosage;TM_Pep;Plaque_peps;pep0;Tps_exc;Censure;Ht0;PL0;TB0;TP0;scs0
15366;LupInf;CCS-;1;1;27/05/2016;J14;26;NA;923;294;271;3375;8.08;92;1613;23/06/2016;1357;G;1099;NA;;26;1368;308;267;2.83
15366;LupInf;CCS-;1;1;31/05/2016;J18;23;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;26;1368;308;267;2.83
15366;LupInf;CCS-;1;1;03/06/2016;J21;20;705;1083;269;280;547;5.45;99;NA;NA;NA;NA;NA;NA;;26;1368;308;267;2.83
15366;LupInf;CCS-;1;1;06/06/2016;J24;22;2625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;26;1368;308;267;2.83
15366;LupInf;CCS-;1;1;13/06/2016;J31;17;2145;1012;288;266;3118;7.96;109;1459;23/06/2016;1357;H;1099;21;1;26;1368;308;267;2.83
15366;LupInf;CCS-;1;2;01/07/2016;J0;21;0;994;330;287;189;3.92;128;;;;;;NA;;21;994;330;287;3.92
15366;LupInf;CCS-;1;2;15/07/2016;J14;26;NA;905;280;276;661;5.72;142;;;;;;NA;;21;994;330;287;3.92
15366;LupInf;CCS-;1;2;19/07/2016;J18;22;0;NA;NA;NA;NA;NA;NA;;;;;;NA;;21;994;330;287;3.92
15366;LupInf;CCS-;1;2;22/07/2016;J21;21;450;1030;212;274;214;4.1;149;;;;;;NA;;21;994;330;287;3.92
15366;LupInf;CCS-;1;2;25/07/2016;J24;23;1860;NA;NA;NA;NA;NA;NA;;;;;;NA;;21;994;330;287;3.92
15366;LupInf;CCS-;1;2;01/08/2016;J31;22;3150;1154;258;288;666;5.74;159;;;;;;21;1;21;994;330;287;3.92
